NUMERO;PROMEDIO_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_LENGUA_UNO;PROMEDIO_SEIS;NOTA_IECONOMICA;PROMEDIO_SIETE;NAA_SIETE;NOTA_GRAFOS;NOTA_CALIDAD_UNO;NOTA_ERGONOMIA;NOTA_EI_CINCO;PROMEDIO_OCHO;CAR_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NOTA_LOG_UNO;VECES_LOG_UNO;CREDITOS_LOG_UNO;NOTA_GOPERACIONES;VECES_GOPERACIONES;CREDITOS_GOPERACIONES;NOTA_CALIDAD_DOS;VECES_CALIDAD_DOS;CREDITOS_CALIDAD_DOS;NOTA_GAMBIENTAL;VECES_GAMBIENTAL;CREDITOS_GAMBIENTAL;NOTA_LENGUA_DOS;VECES_LENGUA_DOS;CREDITOS_LENGUA_DOS;NOTA_CONTEXTO;VECES_CONTEXTO;CREDITOS_CONTEXTO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_EI_SIETE;VECES_EI_SIETE;CREDITOS_EI_SIETE;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
809;36.41176470588236;50;40.64705882352941;35.0;38.58823529411764;33.0;44.33333333333334;8;45.0;45.0;44.0;39.0;43.07142857142857;0;14;14;0;7;7;0;2;44.0;1;2;37.0;1;3;48.0;1;2;0;0;2;48.0;1;2;50.0;1;1;39.0;1;2;42.0;1;2;2;38.875
810;38.70588235294117;38;36.08823529411764;38.0;36.8235294117647;31.5;38.13333333333333;7;40.0;33.0;42.0;43.0;38.67857142857143;1;14;11;3;7;6;1;2;40.0;1;2;29.5;2;3;50.0;1;2;0;0;2;40.0;1;2;47.0;1;1;33.0;1;2;40.0;1;2;2;33.625
813;37.58823529411764;46;41.05882352941177;37.0;39.94117647058823;38.0;43.73333333333333;8;45.0;43.0;44.0;38.0;44.85714285714285;0;14;14;0;7;7;0;2;46.0;1;2;42.0;1;3;47.0;1;2;0;0;2;49.0;1;2;50.0;1;1;41.0;1;2;43.0;1;2;2;38.375
821;36.1764705882353;39;40.1764705882353;42.0;41.58823529411764;41.0;41.73333333333333;8;39.0;45.0;44.0;35.0;42.35714285714285;0;14;14;0;7;7;0;2;44.0;1;2;36.0;1;3;50.0;1;2;0;0;2;41.0;1;2;37.0;1;1;45.0;1;2;44.0;1;2;2;38.75
825;36.1764705882353;50;34.8235294117647;46.0;36.20588235294117;30.0;41.26666666666667;8;42.0;40.0;42.0;44.0;37.32142857142857;1;14;14;0;7;7;0;2;34.0;1;2;30.5;2;3;44.0;1;2;0;0;2;42.0;1;2;37.0;1;1;32.0;1;2;45.0;1;2;2;34.125
832;35.52941176470588;45;38.0;41.0;38.76470588235294;36.0;42.4;8;33.0;45.0;42.0;44.0;40.78571428571428;0;14;14;0;7;7;0;2;37.0;1;2;39.0;1;3;45.0;1;2;0;0;2;40.0;1;2;48.0;1;1;45.0;1;2;36.0;1;2;2;37.3125
840;35.85294117647059;0;39.8235294117647;40.0;36.26470588235294;32.5;41.93333333333333;8;40.0;41.0;40.0;40.0;41.85714285714285;0;14;14;0;7;7;0;2;40.0;1;2;41.0;1;3;47.0;1;2;0;0;2;40.0;1;2;43.0;1;1;43.0;1;2;40.0;1;2;2;36.9375
841;33.94117647058823;0;32.76470588235294;15.5;38.23529411764706;27.0;38.66666666666666;5;41.0;34.0;44.0;0.0;26.75;2;10;5;5;5;3;2;1;17.5;2;2;18.5;2;3;34.0;1;2;0;0;2;33.0;1;2;43.0;1;1;0.0;0;2;0.0;0;2;1;24.5
842;37.70588235294117;47;40.5;43.0;39.70588235294117;39.0;41.86666666666667;7;48.0;48.0;44.0;44.0;39.92857142857143;0;14;14;0;7;7;0;2;38.0;1;2;33.0;1;3;45.0;1;2;0;0;2;35.0;1;2;40.0;1;1;44.0;1;2;48.0;1;2;2;37.9375
844;40.41176470588236;48;40.41176470588236;43.0;41.47058823529412;43.0;42.66666666666666;8;47.0;45.0;43.0;40.0;42.14285714285715;0;14;14;0;7;7;0;2;44.0;1;2;37.0;1;3;45.0;1;2;0;0;2;40.0;1;2;45.0;1;1;45.0;1;2;43.0;1;2;2;35.9375
846;32.0;37;35.70588235294117;39.0;37.94117647058823;31.0;38.06666666666667;7;38.0;40.0;41.0;43.0;34.78571428571428;2;14;11;3;7;6;1;2;30.5;2;2;27.66666666666667;3;3;39.0;1;2;0;0;2;36.0;1;2;41.0;1;1;36.0;1;2;40.0;1;2;2;31.1
847;34.47058823529412;48;41.05882352941177;47.0;41.47058823529412;32.0;42.53333333333333;8;46.0;42.0;42.0;38.0;39.35714285714285;0;14;14;0;7;7;0;2;36.0;1;2;30.0;1;3;44.0;1;2;0;0;2;46.0;1;2;37.0;1;1;44.0;1;2;42.0;1;2;2;35.4375
850;34.41176470588236;0;37.88235294117647;44.0;38.35294117647059;38.0;40.0;7;43.0;39.0;43.0;38.0;33.08333333333334;1;12;7;5;6;4;2;2;30.0;1;2;29.0;2;3;44.0;1;2;0;0;2;38.0;1;2;36.0;1;1;25.0;1;2;0.0;0;2;2;32.8
879;42.88235294117647;50;42.05882352941177;44.0;43.47058823529412;46.0;46.53333333333333;8;50.0;47.0;48.0;50.0;42.92857142857143;0;14;14;0;7;7;0;2;39.0;1;2;37.0;1;3;46.0;1;2;0;0;2;44.0;1;2;48.0;1;1;43.0;1;2;49.0;1;2;2;39.6875
883;38.29411764705883;46;40.52941176470588;49.0;37.85294117647059;39.0;40.6;8;44.0;45.0;46.0;40.0;41.78571428571428;0;14;14;0;7;7;0;2;41.0;1;2;33.0;1;3;47.0;1;2;0;0;2;45.0;1;2;50.0;1;1;41.0;1;2;44.0;1;2;2;39.375
898;34.29411764705883;46;32.64705882352941;39.0;34.8235294117647;45.0;32.8;7;36.0;30.0;32.0;33.0;30.92857142857143;3;14;9;5;7;5;2;2;22.5;2;2;26.66666666666667;3;3;36.0;1;2;0;0;2;33.5;2;2;37.0;1;1;36.0;1;2;30.0;1;2;1;28.46666666666667
913;41.26666666666667;0;35.57142857142857;34.0;31.66666666666667;24.5;35.2;2;0.0;38.0;0.0;0.0;36.83333333333334;1;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;40.0;1;2;0;0;2;0.0;0;2;30.5;2;1;0.0;0;2;0.0;0;2;0;0.0
914;37.58823529411764;49;38.35294117647059;45.0;35.58823529411764;33.0;36.4;8;34.5;35.0;33.0;36.0;37.98809523809524;2;14;12;2;7;6;1;2;23.66666666666667;3;2;32.5;2;3;50.0;1;2;0;0;2;39.0;1;2;49.0;1;1;42.0;1;2;38.0;1;2;2;39.75
915;39.64705882352941;47;38.44117647058823;42.0;36.52941176470588;30.0;40.93333333333333;8;35.0;39.0;44.0;43.0;39.92857142857143;0;14;14;0;7;7;0;2;30.0;1;2;33.0;1;3;45.0;1;2;0;0;2;45.0;1;2;50.0;1;1;41.0;1;2;44.0;1;2;3;40.5625
985;43.05882352941177;0;41.8235294117647;43.5;37.0;30.0;41.66666666666666;8;46.0;39.0;42.0;34.0;37.60714285714285;2;14;14;0;7;7;0;2;32.0;1;2;30.5;2;3;36.0;1;2;0;0;2;41.0;2;2;41.0;1;1;41.0;1;2;47.0;1;2;2;39.75
1044;40.11764705882353;41;38.41176470588236;41.0;36.79411764705883;34.0;40.4;8;46.0;39.0;41.0;42.0;36.78571428571428;0;14;14;0;7;7;0;2;32.0;1;2;30.0;1;3;42.0;1;2;0;0;2;49.0;1;2;39.0;1;1;31.0;1;2;39.0;1;2;2;38.5625
1046;32.79411764705883;47;33.35294117647059;46.0;37.0;40.0;36.13333333333333;8;41.0;39.0;39.0;31.0;35.0;0;14;14;0;7;7;0;2;34.0;1;2;31.0;1;3;34.0;1;2;0;0;2;33.0;1;2;43.0;1;1;45.0;1;2;31.0;1;2;2;35.13333333333333
1047;37.85294117647059;48;33.64705882352941;44.0;37.52941176470588;31.0;42.4;8;42.0;45.0;42.0;46.0;45.07142857142857;0;14;14;0;7;7;0;2;43.0;1;2;47.0;1;3;43.0;1;2;0;0;2;50.0;1;2;44.0;1;1;40.0;1;2;47.0;1;2;2;35.8125
1050;33.02941176470588;48;34.41176470588236;43.0;38.0;33.0;40.73333333333333;8;43.0;36.0;42.0;43.0;37.96428571428572;1;14;11;3;7;6;1;2;37.0;1;2;29.5;2;3;45.0;1;2;0;0;2;38.0;1;2;41.0;1;1;44.0;1;2;37.0;1;2;2;33.25
1051;38.05882352941177;49;39.05882352941177;46.0;38.8235294117647;35.0;42.26666666666667;8;45.0;44.0;42.0;39.0;37.14285714285715;0;14;14;0;7;7;0;2;39.0;1;2;31.0;1;3;42.0;1;2;0;0;2;32.0;1;2;35.0;1;1;45.0;1;2;38.0;1;2;3;40.375
1056;37.52941176470588;49;39.11764705882353;48.0;39.29411764705883;30.0;40.46666666666667;7;43.0;40.0;42.0;42.0;43.64285714285715;0;14;14;0;7;7;0;2;39.0;1;2;50.0;1;3;43.0;1;2;0;0;2;44.0;1;2;39.0;1;1;40.0;1;2;45.0;1;2;2;38.875
1060;38.08823529411764;50;40.05882352941177;46.0;34.23529411764706;32.0;42.53333333333333;8;43.0;47.0;42.0;43.0;41.78571428571428;0;14;14;0;7;7;0;2;39.0;1;2;47.0;1;3;40.0;1;2;0;0;2;42.0;1;2;46.0;1;1;41.0;1;2;37.0;1;2;2;35.6875
1061;37.52941176470588;50;38.58823529411764;50.0;36.79411764705883;36.0;41.8;8;34.0;43.0;39.0;40.0;39.57142857142857;1;14;14;0;7;7;0;2;31.0;2;2;33.0;1;3;45.0;1;2;0;0;2;43.0;1;2;47.0;1;1;39.0;1;2;46.0;1;2;2;37.45833333333334
1075;36.79411764705883;47;35.29411764705883;41.0;38.58823529411764;30.5;39.93333333333333;8;42.0;36.0;39.0;39.0;38.64285714285715;1;14;11;3;7;6;1;2;34.0;1;2;29.0;2;3;45.0;1;2;0;0;2;44.0;1;2;36.0;1;1;40.0;1;2;46.0;1;2;2;34.9375
1081;32.26470588235294;42;35.8235294117647;30.0;34.0;30.0;37.73333333333333;7;43.0;39.0;36.0;45.0;37.92857142857143;1;14;11;3;7;6;1;2;31.0;1;2;29.66666666666667;3;3;42.0;1;2;0;0;2;38.0;1;2;42.0;1;1;42.0;1;2;47.0;1;2;2;34.25757575757576
1087;30.5;0;29.87777777777778;0.0;35.23529411764706;33.0;36.06666666666667;8;32.0;35.0;42.0;40.0;30.91666666666667;2;12;7;5;6;4;2;2;29.0;2;2;23.0;2;3;32.0;1;2;0;0;2;0.0;0;2;36.0;1;1;38.0;1;2;34.0;1;2;2;33.9
1091;35.88235294117647;38;34.88235294117647;50.0;36.41176470588236;27.5;35.88888888888889;7;28.66666666666667;43.0;39.0;36.0;37.35714285714285;0;14;14;0;7;7;0;2;31.0;1;2;32.0;1;3;36.0;1;2;0;0;2;38.0;1;2;47.0;1;1;41.0;1;2;44.0;1;2;2;31.04166666666666
1100;35.41176470588236;49;42.58823529411764;44.0;38.64705882352941;31.0;42.0;8;44.0;41.0;41.0;43.0;41.71428571428572;0;14;14;0;7;7;0;2;39.0;1;2;33.0;1;3;50.0;1;2;0;0;2;40.0;1;2;49.0;1;1;46.0;1;2;43.0;1;2;3;42.375
1111;35.94117647058823;50;34.23529411764706;33.0;36.41176470588236;31.0;40.66666666666666;8;46.0;43.0;40.0;32.0;39.78571428571428;0;14;14;0;7;7;0;2;40.0;1;2;36.0;1;3;40.0;1;2;0;0;2;43.0;1;2;33.0;1;1;44.0;1;2;41.0;1;2;2;31.73333333333333
1115;36.0;50;39.29411764705883;36.0;38.47058823529412;33.0;42.2;8;43.0;41.0;41.0;42.0;44.92857142857143;0;14;14;0;7;7;0;2;40.0;1;2;47.0;1;3;43.0;1;2;0;0;2;48.0;1;2;48.0;1;1;45.0;1;2;44.0;1;2;3;40.3125
1122;39.94117647058823;50;40.8235294117647;49.0;40.94117647058823;39.0;41.73333333333333;8;46.0;40.0;42.0;42.0;43.35714285714285;0;14;14;0;7;7;0;2;40.0;1;2;44.0;1;3;42.0;1;2;0;0;2;48.0;1;2;47.0;1;1;40.0;1;2;44.0;1;2;2;39.4375
1132;35.29411764705883;44;38.1764705882353;35.0;35.79411764705883;32.0;43.13333333333333;8;45.0;45.0;43.0;43.0;37.39285714285715;1;14;11;3;7;6;1;2;35.0;1;2;29.5;2;3;43.0;1;2;0;0;2;43.0;1;2;41.0;1;1;32.0;1;2;44.0;1;2;2;35.625
1138;42.23529411764706;0;34.29411764705883;46.0;36.64705882352941;30.0;35.66666666666666;8;37.0;38.0;31.5;35.0;34.0;1;14;12;2;7;6;1;2;26.5;2;2;31.0;1;3;41.0;1;2;0;0;2;34.0;1;2;46.0;1;1;30.0;1;2;37.0;1;2;2;33.33333333333334
1148;35.88235294117647;49;34.76470588235294;37.0;40.52941176470588;35.0;40.2;8;44.0;33.0;40.0;38.0;42.28571428571428;0;14;14;0;7;7;0;2;36.0;1;2;44.0;1;3;43.0;1;2;0;0;2;34.0;1;2;48.0;1;1;47.0;1;2;46.0;1;2;2;35.375
1151;34.52941176470588;44;35.23529411764706;41.0;37.29411764705883;38.0;39.33333333333334;8;42.0;43.0;38.0;32.0;36.71428571428572;1;14;11;3;7;6;1;2;38.0;1;2;26.0;2;3;42.0;1;2;0;0;2;39.0;1;2;38.0;1;1;38.0;1;2;42.0;1;2;2;32.8125
1153;34.14705882352941;32;36.58823529411764;41.0;36.20588235294117;33.0;36.6;8;45.0;43.0;33.0;37.0;34.96428571428572;2;14;11;3;7;6;1;2;36.0;1;2;24.66666666666667;3;3;38.0;1;2;0;0;2;40.0;1;2;31.5;2;1;36.0;1;2;42.0;1;2;1;27.09375
1154;32.05882352941177;45;34.91176470588236;45.0;36.64705882352941;30.0;38.6;8;42.0;44.0;39.0;37.0;34.5;0;14;12;2;7;6;1;2;37.0;1;2;32.0;1;3;38.0;1;2;0;0;2;39.0;1;2;33.0;1;1;35.0;1;2;28.0;1;2;2;34.08333333333334
1155;39.05882352941177;50;39.88235294117647;50.0;37.44117647058823;43.0;38.8;8;40.0;44.0;39.0;43.0;39.07142857142857;0;14;14;0;7;7;0;2;35.0;1;2;35.0;1;3;41.0;1;2;0;0;2;41.0;1;2;44.0;1;1;41.0;1;2;41.0;1;2;2;36.8125
1157;35.05882352941177;49;33.29411764705883;34.0;34.55882352941177;30.0;38.06666666666667;8;31.0;39.0;40.0;40.0;42.0;0;14;14;0;7;7;0;2;40.0;1;2;47.0;1;3;41.0;1;2;0;0;2;39.0;1;2;47.0;1;1;39.0;1;2;41.0;1;2;2;37.4375
1170;34.26470588235294;37;34.94117647058823;30.0;33.44444444444444;37.0;35.45454545454545;5;33.0;37.0;0.0;0.0;30.7;0;10;7;3;5;4;1;2;32.0;1;2;20.0;1;3;37.0;1;2;0;0;2;37.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;31.875
1229;38.58823529411764;47;35.88235294117647;38.0;37.76470588235294;28.5;39.93333333333333;8;36.5;43.0;43.0;39.0;41.42857142857143;0;14;14;0;7;7;0;2;39.0;1;2;30.0;1;3;44.0;1;2;0;0;2;49.0;1;2;48.0;1;1;45.0;1;2;44.0;1;2;2;39.625
1281;30.91176470588235;0;34.73529411764706;44.0;32.58333333333333;22.33333333333333;38.18181818181818;6;39.0;35.0;38.0;0.0;38.85714285714285;0;7;7;0;4;4;0;2;31.0;1;2;0.0;0;3;41.0;1;2;0;0;2;44.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;36.5
1292;38.64705882352941;49;37.8235294117647;45.0;40.05882352941177;50.0;40.2;8;47.0;45.0;37.0;34.0;39.0;0;14;14;0;7;7;0;2;42.0;1;2;30.0;1;3;44.0;1;2;0;0;2;41.0;1;2;42.0;1;1;37.0;1;2;43.0;1;2;2;33.15625
1296;35.76470588235294;0;31.03921568627451;35.0;23.56666666666667;27.5;37.57142857142857;4;0.0;37.0;0.0;0.0;36.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;36.0;1;1;0.0;0;2;0.0;0;2;2;35.5
1297;37.35294117647059;45;37.76470588235294;45.0;37.41176470588236;45.0;40.86666666666667;8;42.0;42.0;42.0;31.0;36.92857142857143;1;14;11;3;7;6;1;2;40.0;1;2;27.33333333333333;3;3;39.0;1;2;0;0;2;35.0;1;2;33.0;1;1;42.0;1;2;45.0;1;2;2;33.2
1298;41.41176470588236;47;37.0;46.0;39.1764705882353;33.0;40.06666666666667;7;45.0;42.0;43.0;43.0;37.78571428571428;0;14;14;0;7;7;0;2;43.0;1;2;30.0;1;3;39.0;1;2;0;0;2;40.0;1;2;37.0;1;1;37.0;1;2;42.0;1;2;2;35.66666666666666
1306;40.64705882352941;48;38.47058823529412;43.0;37.88235294117647;34.0;38.73333333333333;7;33.0;42.0;41.0;41.0;39.92857142857143;0;14;14;0;7;7;0;2;44.0;1;2;30.0;1;3;46.0;1;2;0;0;2;42.0;1;2;37.0;1;1;43.0;1;2;41.0;1;2;2;37.53333333333333
1308;37.52941176470588;49;38.05882352941177;42.0;36.79411764705883;34.0;40.0;7;48.0;32.0;36.0;38.0;35.7;0;10;10;0;5;5;0;2;36.0;1;2;30.0;1;3;39.0;1;2;0;0;2;38.0;1;2;41.0;1;1;0.0;0;2;0.0;0;2;2;33.63636363636363
1311;40.58823529411764;43;37.64705882352941;46.0;39.88235294117647;49.0;38.8;8;39.0;39.0;40.0;45.0;39.5;0;14;14;0;7;7;0;2;43.0;1;2;31.0;1;3;44.0;1;2;0;0;2;39.0;1;2;48.0;1;1;45.0;1;2;35.0;1;2;2;37.5
1312;33.41176470588236;48;36.0;43.0;36.29411764705883;31.0;39.46666666666667;8;43.0;38.0;37.0;37.0;36.0;0;14;14;0;7;7;0;2;36.0;1;2;32.0;1;3;41.0;1;2;0;0;2;32.0;1;2;40.0;1;1;39.0;1;2;36.0;1;2;2;35.0
1317;37.13333333333333;0;35.05882352941177;47.5;37.58823529411764;44.0;39.73333333333333;8;36.0;41.0;39.0;42.0;37.71428571428572;1;14;14;0;7;7;0;2;35.0;1;2;30.0;1;3;43.0;1;2;0;0;2;48.0;2;2;32.0;1;1;46.0;1;2;31.0;1;2;2;36.25
1324;35.41176470588236;0;35.8235294117647;38.0;34.47058823529412;30.0;39.4;8;43.0;39.0;41.0;38.0;36.71428571428572;0;14;14;0;7;7;0;2;43.0;1;2;30.0;1;3;39.0;1;2;0;0;2;33.0;1;2;44.0;1;1;38.0;1;2;37.0;1;2;2;31.9
1332;32.2;0;35.0;0.0;37.23529411764706;48.0;41.30769230769231;7;40.0;42.0;40.0;43.0;35.08333333333334;0;12;12;0;6;6;0;2;31.0;1;2;31.0;1;3;40.0;1;2;0;0;2;40.0;1;2;40.0;1;1;33.0;1;2;0.0;0;2;2;31.16666666666667
1335;32.02222222222222;0;31.60294117647059;42.0;30.84444444444444;13.33333333333333;40.54545454545455;6;45.0;38.0;37.0;0.0;31.2;1;10;8;2;5;4;1;2;25.0;2;2;30.0;1;3;30.0;1;2;0;0;2;39.0;1;2;34.0;1;1;0.0;0;2;0.0;0;2;2;33.5
1336;35.35294117647059;46;38.47058823529412;44.0;37.41176470588236;42.0;41.0;8;47.0;37.0;42.0;37.0;40.0;0;14;14;0;7;7;0;2;42.0;1;2;30.0;1;3;46.0;1;2;0;0;2;40.0;1;2;48.0;1;1;43.0;1;2;40.0;1;2;2;35.8
1337;41.29411764705883;45;38.41176470588236;45.0;39.35294117647059;47.0;38.62222222222223;6;28.5;40.0;43.0;45.0;35.78571428571428;1;14;11;3;7;6;1;2;41.0;1;2;28.0;3;3;41.0;1;2;0;0;2;34.0;1;2;33.0;1;1;40.0;1;2;36.0;1;2;2;36.73333333333333
1344;39.76470588235294;48;36.1764705882353;41.0;39.58823529411764;31.0;45.06666666666667;8;48.0;44.0;43.0;43.0;41.71428571428572;0;14;14;0;7;7;0;2;40.0;1;2;39.0;1;3;41.0;1;2;0;0;2;39.0;1;2;47.0;1;1;42.0;1;2;48.0;1;2;2;35.53333333333333
1359;37.1764705882353;39;35.52941176470588;36.0;36.29411764705883;30.0;38.66666666666666;8;34.0;37.0;35.0;41.0;34.85714285714285;0;14;14;0;7;7;0;2;37.0;1;2;30.0;1;3;41.0;1;2;0;0;2;39.0;1;2;40.0;1;1;30.0;1;2;32.0;1;2;2;36.02222222222223
1364;36.0;0;36.44117647058823;48.0;40.47058823529412;50.0;43.2;8;44.0;47.0;43.0;40.0;42.71428571428572;0;14;14;0;7;7;0;2;40.0;1;2;41.0;1;3;44.0;1;2;0;0;2;47.0;1;2;49.0;1;1;42.0;1;2;40.0;1;2;3;41.0625
1366;37.94117647058823;50;37.11764705882353;40.0;32.11764705882353;28.0;39.8;8;43.0;32.0;42.0;43.0;37.7;0;10;10;0;5;5;0;2;36.0;1;2;30.0;1;3;44.0;1;2;0;0;2;45.0;1;2;37.0;1;1;0.0;0;2;0.0;0;2;2;36.75
1380;39.0;0;40.35294117647059;45.0;36.11764705882353;30.0;41.13333333333333;8;48.0;38.0;40.0;33.0;42.92857142857143;0;14;14;0;7;7;0;2;39.0;1;2;49.0;1;3;40.0;1;2;0;0;2;41.0;1;2;48.0;1;1;39.0;1;2;44.0;1;2;2;37.5
1388;34.52941176470588;0;28.6;0.0;34.42857142857143;32.0;42.66666666666666;3;38.0;46.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
1395;34.29411764705883;37;33.20588235294117;34.0;40.6764705882353;49.0;41.53333333333333;8;45.0;44.0;37.0;39.0;37.08333333333334;1;12;10;2;6;5;1;2;38.0;1;2;30.0;1;3;40.0;1;2;0;0;2;29.5;2;2;40.0;1;1;50.0;1;2;0.0;0;2;2;34.33333333333334
1397;36.52941176470588;42;37.64705882352941;46.0;38.41176470588236;47.0;40.26666666666667;8;30.0;42.0;37.0;40.0;39.35714285714285;0;14;14;0;7;7;0;2;38.0;1;2;31.0;1;3;42.0;1;2;0;0;2;41.0;1;2;42.0;1;1;43.0;1;2;44.0;1;2;2;33.88888888888889
1419;34.14705882352941;48;38.52941176470588;43.0;43.52941176470588;47.0;38.4;8;34.0;43.0;38.0;34.0;38.07142857142857;0;14;14;0;7;7;0;2;38.0;1;2;30.0;1;3;41.0;1;2;0;0;2;44.0;1;2;39.0;1;1;39.0;1;2;40.0;1;2;2;38.06666666666667
1420;35.52941176470588;49;37.52941176470588;41.0;40.64705882352941;48.0;40.66666666666666;8;45.0;41.0;30.0;42.0;35.35714285714285;1;14;11;3;7;6;1;2;38.0;1;2;25.0;3;3;43.0;1;2;0;0;2;32.0;1;2;42.0;1;1;37.0;1;2;39.0;1;2;2;32.6
1422;36.35294117647059;0;34.05882352941177;39.0;34.91176470588236;34.0;38.30769230769231;7;36.0;35.0;41.0;44.0;36.70833333333334;1;12;12;0;6;6;0;2;36.0;1;2;30.5;2;3;43.0;1;2;0;0;2;38.0;1;2;39.0;1;1;38.0;1;2;0.0;0;2;2;34.7
1423;36.23529411764706;47;35.94117647058823;38.0;35.8235294117647;30.0;37.13333333333333;8;31.0;35.0;38.0;36.0;38.6;0;10;10;0;5;5;0;2;43.0;1;2;32.0;1;3;42.0;1;2;0;0;2;40.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;33.97435897435897
1449;36.73529411764706;48;39.88235294117647;37.0;41.64705882352941;50.0;43.86666666666667;8;47.0;41.0;44.0;44.0;40.0;0;14;14;0;7;7;0;2;38.0;1;2;37.0;1;3;44.0;1;2;0;0;2;41.0;1;2;45.0;1;1;42.0;1;2;37.0;1;2;2;37.5
1450;37.73529411764706;49;37.69230769230769;45.0;37.86666666666667;31.0;43.33333333333334;5;48.0;40.0;41.0;0.0;36.375;0;8;8;0;4;4;0;2;40.0;1;2;30.0;1;3;43.0;1;2;0;0;2;0.0;0;2;35.0;1;1;0.0;0;2;0.0;0;2;2;34.76923076923077
1491;30.7;0;32.64705882352941;42.0;32.1764705882353;22.5;38.53333333333333;8;46.0;35.0;44.0;31.0;34.55;1;10;7;3;5;4;1;2;32.0;1;2;28.5;2;3;41.0;1;2;0;0;2;34.0;1;2;46.0;1;1;0.0;0;2;0.0;0;2;2;31.1
1495;28.52941176470588;39;38.91176470588236;43.0;34.25;36.0;40.16666666666666;6;45.0;40.0;39.0;0.0;38.66666666666666;0;9;9;0;4;4;0;2;37.0;1;2;42.0;1;3;42.0;1;2;0;0;2;32.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1;28.0
1556;36.0;0;38.47058823529412;44.0;34.6;37.0;41.09090909090909;6;46.0;43.0;40.0;0.0;40.3;0;10;10;0;5;5;0;2;41.0;1;2;33.0;1;3;46.0;1;2;0;0;2;45.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;33.66666666666666
1565;33.06666666666667;0;35.08333333333333;44.0;0.0;0.0;38.0;1;0.0;0.0;0.0;0.0;45.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;45.0;1;1;0.0;0;2;0.0;0;2;3;41.0
1566;32.36666666666667;0;35.66666666666666;43.0;20.8125;17.5;42.33333333333334;2;0.0;0.0;0.0;0.0;30.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;30.0;1;1;0.0;0;2;0.0;0;2;2;39.0
1571;36.55882352941177;49;35.4;0.0;40.42857142857143;45.0;44.06666666666667;8;46.0;41.0;43.0;48.0;36.625;1;8;5;3;4;3;1;2;42.0;1;2;26.0;2;3;43.0;1;2;0;0;2;0.0;0;2;45.0;1;1;0.0;0;2;0.0;0;2;2;36.25
1578;38.0;0;37.88235294117647;46.0;37.88235294117647;31.0;42.2;8;46.0;46.0;42.0;41.0;38.5;1;10;10;0;5;5;0;2;30.5;2;2;34.0;1;3;45.0;1;2;0;0;2;46.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;38.25
1586;31.61764705882353;0;35.55555555555556;47.0;26.2;31.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;41.0
1587;36.23529411764706;0;34.2;0.0;37.13333333333333;35.0;37.09090909090909;6;47.0;31.0;0.0;44.0;37.5;0;10;10;0;5;5;0;2;46.0;1;2;31.0;1;3;45.0;1;2;0;0;2;0.0;0;2;40.0;1;1;30.0;1;2;0.0;0;2;2;30.6
1608;34.70588235294117;44;34.1;0.0;34.79411764705883;33.0;38.88888888888889;5;0.0;43.0;42.0;0.0;37.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;37.0;1;1;0.0;0;2;0.0;0;2;2;37.33333333333334
1609;39.70588235294117;47;42.26666666666667;45.0;38.2;0.0;42.14285714285715;4;41.0;0.0;39.0;0.0;40.375;0;8;8;0;4;4;0;2;44.0;1;2;35.0;1;3;0.0;0;2;0;0;2;42.0;1;2;46.0;1;1;0.0;0;2;0.0;0;2;3;44.0
1638;38.26666666666667;0;40.71428571428572;41.0;36.41176470588236;26.5;42.76923076923077;7;0.0;44.0;42.0;45.0;44.2;0;5;5;0;3;3;0;2;0.0;0;2;0.0;0;3;44.0;1;2;0;0;2;44.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;2;36.5
